"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"
0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.990201127079782	0.00510403723946665	0.000938967136150238	0.000938967136150238	0.000938967136150238	0.000938967136150238	0.000938967136150238
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.0133045329271534	0.000938967249232161	0.000938967249232161	0.982000630826686	0.000938967249232161	0.000938967249232161	0.000938967249232161
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.956950842863072	0.000938967184276783	0.000938967184276783	0.0383543212155442	0.000938967184276783	0.000938967184276783	0.000938967184276783
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098
0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
0.000938967136150235	0.994366197183098	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235	0.000938967136150235
